Bedroom,Bathroom,Property Size,Parking Lot,Tenure Type_Leasehold,Property Type_Condominium,Property Type_Duplex,Property Type_Flat,Property Type_Others,Property Type_Service Residence,Property Type_Studio,Property Type_Townhouse Condo,State_Grouped_Johor,State_Grouped_Kuala Lumpur,State_Grouped_Melaka,State_Grouped_Negeri Sembilan,State_Grouped_Other,State_Grouped_Penang,State_Grouped_Putrajaya,State_Grouped_Sabah,State_Grouped_Sarawak,State_Grouped_Selangor,City_Grouped_Ampang,City_Grouped_Ayer Itam,City_Grouped_Bayan Lepas,City_Grouped_Cheras,City_Grouped_Gelugor,City_Grouped_Georgetown,City_Grouped_Jelutong,City_Grouped_Johor Bahru,City_Grouped_Kajang,City_Grouped_Kota Kinabalu,City_Grouped_Kuching,City_Grouped_Other,City_Grouped_Petaling Jaya,City_Grouped_Puchong,City_Grouped_Selangor,City_Grouped_Sentul,City_Grouped_Seri Kembangan,City_Grouped_Setapak,City_Grouped_Shah Alam,City_Grouped_Sungai Ara,Land Title_Malay Reserved,Land Title_Non Bumi Lot,Floor Range_High,Floor Range_Low,Floor Range_Medium,Target_Price_Log,Original_Price
-1.383683877512786,-1.946160087556246,-0.20825036928488455,-1.1427382348800126,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11.951186847493476,155000
0.1980287417180216,0.09644111792455802,-0.03769217099773375,1.1678668310881546,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,13.122365377402328,500000
-2.9653964967435935,-1.946160087556246,-0.25775145556937373,0.012564298104070972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.765691290604371,350000
-1.383683877512786,0.09644111792455802,0.01867045199945689,1.1678668310881546,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13.3374763699232,620000
1.779741360948829,0.09644111792455802,-0.03818228076292671,1.1678668310881546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.644330802262578,310000
0.1980287417180216,0.09644111792455802,-0.1607097220611672,0.012564298104070972,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.388398368982115,240000
0.1980287417180216,0.09644111792455802,0.10002867302148859,1.1678668310881546,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,13.122365377402328,500000
0.1980287417180216,0.09644111792455802,-0.051905354188329644,1.1678668310881546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12.74110588624638,341500
-2.9653964967435935,0.09644111792455802,-0.25873167509975964,0.012564298104070972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12.348010479804223,230500
-1.383683877512786,0.09644111792455802,0.013279244582334308,-1.1427382348800126,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.151924121391561,515000
